mark,epirr_id,data_file_path
H3K27me3,IHECRE00001887.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001887.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001888.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001888.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001889.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001889.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001890.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001890.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001891.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001891.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001892.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001892.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001893.4,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001893.4_H3K27me3.pval.bw
H3K27me3,IHECRE00001896.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001896.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001897.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001897.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001899.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001899.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001900.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001900.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001901.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001901.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001902.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001902.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001903.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001903.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001904.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001904.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001905.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001905.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001906.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001906.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001907.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001907.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001908.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001908.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001909.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001909.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001913.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001913.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001914.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001914.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001915.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001915.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001916.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001916.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001917.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001917.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001918.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001918.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001921.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001921.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001935.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001935.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001936.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001936.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001952.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001952.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001953.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001953.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001954.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001954.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001955.3,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001955.3_H3K27me3.pval.bw
H3K27me3,IHECRE00001956.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001956.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001957.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001957.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001958.3,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001958.3_H3K27me3.pval.bw
H3K27me3,IHECRE00001959.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001959.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001960.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001960.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001961.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001961.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001962.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001962.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001963.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001963.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001964.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001964.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001965.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001965.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001966.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001966.2_H3K27me3.pval.bw
H3K27me3,IHECRE00001973.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001973.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001984.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001984.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001990.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001990.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001992.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001992.1_H3K27me3.pval.bw
H3K27me3,IHECRE00001997.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00001997.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002005.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002005.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002029.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002029.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002048.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002048.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002049.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002049.2_H3K27me3.pval.bw
H3K27me3,IHECRE00002058.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002058.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002061.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002061.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002063.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002063.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002065.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002065.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002067.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002067.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002071.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002071.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002075.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002075.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002076.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002076.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002086.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002086.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002159.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002159.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002160.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002160.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002161.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002161.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002162.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002162.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002163.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002163.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002164.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002164.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002165.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002165.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002166.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002166.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002168.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002168.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002169.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002169.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002170.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002170.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002172.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002172.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002174.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002174.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002175.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002175.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002176.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002176.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002177.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002177.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002179.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002179.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002180.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002180.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002181.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002181.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002182.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002182.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002183.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002183.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002184.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002184.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002185.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002185.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002187.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002187.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002189.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002189.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002191.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002191.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002192.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002192.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002193.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002193.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002194.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002194.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002195.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002195.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002196.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002196.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002197.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002197.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002198.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002198.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002199.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002199.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002200.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002200.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002201.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002201.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002202.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002202.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002203.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002203.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002204.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002204.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002206.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002206.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002207.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002207.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002208.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002208.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002209.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002209.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002210.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002210.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002211.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002211.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002212.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002212.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002214.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002214.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002215.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002215.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002216.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002216.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002217.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002217.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002218.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002218.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002221.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002221.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002222.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002222.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002223.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002223.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002224.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002224.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002225.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002225.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002226.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002226.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002227.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002227.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002228.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002228.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002230.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002230.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002232.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002232.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002233.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002233.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002234.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002234.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002235.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002235.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002236.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002236.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002237.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002237.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002238.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002238.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002239.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002239.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002240.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002240.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002241.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002241.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002242.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002242.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002244.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002244.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002245.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002245.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002246.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002246.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002247.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002247.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002248.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002248.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002249.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002249.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002250.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002250.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002251.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002251.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002252.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002252.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002253.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002253.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002254.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002254.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002255.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002255.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002257.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002257.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002258.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002258.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002259.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002259.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002260.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002260.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002262.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002262.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002263.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002263.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002264.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002264.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002265.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002265.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002266.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002266.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002267.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002267.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002268.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002268.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002269.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002269.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002270.2,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002270.2_H3K27me3.pval.bw
H3K27me3,IHECRE00002271.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002271.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002272.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002272.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002273.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002273.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002274.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002274.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002275.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002275.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002276.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002276.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002277.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002277.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002278.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002278.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002279.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002279.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002281.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002281.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002282.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002282.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002283.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002283.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002284.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002284.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002285.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002285.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002286.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002286.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002287.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002287.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002288.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002288.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002289.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002289.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002290.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002290.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002291.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002291.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002292.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002292.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002293.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002293.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002294.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002294.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002295.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002295.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002296.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002296.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002297.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002297.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002298.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002298.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002299.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002299.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002300.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002300.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002301.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002301.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002302.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002302.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002303.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002303.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002304.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002304.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002305.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002305.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002306.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002306.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002307.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002307.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002308.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002308.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002309.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002309.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002310.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002310.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002312.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002312.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002313.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002313.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002315.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002315.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002316.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002316.1_H3K27me3.pval.bw
H3K27me3,IHECRE00002317.1,incoming/ChIP-Seq_imputed/H3K27me3/impute_IHECRE00002317.1_H3K27me3.pval.bw
